probe	geneid
2651060	29968
2704009	29968
2419485	29968
3175971	29968
3935374	54058
3924553	54059
3919124	54065
3921992	54097
3037703	59271
3918104	59271
3675430	113000
3728776	5889
3697005	118460
3264299	6975
3151607	114907
3549605	57718
4053903	7477
2507209	905
2830598	7478
3034027	10049
3303109	1355
3642358	80213
2835848	206358
3201488	1030
3075625	10943
2597389	4632
3816112	113178
3768880	10349
3733047	10349
3768703	10350
3690354	10350
3768791	23460
3403773	338339
4045643	140576
3399532	8073
2404819	8073
3721786	8073
3399534	8073
2603051	3431
3891163	2778
2360186	89872
3957679	140606
2316905	140625
3913272	140628
3791815	89777
3791874	89778
3903481	128869
3894545	27111
3383227	9846
3183111	23446
3403092	5777
3884793	140679
3882304	140683
2451155	5778
2474322	51374
2899772	85235
3801621	114876
3277662	26019
3830320	4099
3887107	90204
2315633	126792
3913643	128408
3884405	128434
3907507	128497
3901273	128821
3907420	140686
3910831	140687
3902743	140688
3902762	140688
3902764	140688
3910724	140689
3911084	140690
3914273	140700
3893732	140701
3881630	140706
3436544	140707
3904594	140710
4019570	65109
3617920	89978
3112713	90390
2708817	90407
2551651	90423
2458861	91368
2545354	91368
2876213	91368
2468351	91543
3379063	91703
3075558	92092
3075531	92092
3075560	92092
3331810	92292
3848408	92960
3568080	112840
2483016	112942
3377423	113130
3715592	113235
2831875	113829
2529627	23704
3891530	116154
3902928	140732
3877265	140733
3728509	140735
2534564	140739
2950384	1302
2734629	5783
3747371	65110
3741456	7442
3907974	128506
2898371	140767
3894316	140809
3894318	140809
3894320	140809
3894335	140809
3894322	140809
3833827	112398
4015440	94121
3873997	128653
3954545	129025
4046789	129807
4046791	129807
4046793	129807
2964049	135295
2964052	135295
3562899	140801
3455651	140807
3883500	140823
3873824	117532
3887094	140831
3517251	1602
3954525	140883
3927105	54148
3913596	11083
3913598	11083
3913600	11083
3913602	11083
3913606	11083
3913608	11083
3913610	11083
3913612	11083
3913614	11083
3913616	11083
3913618	11083
3974957	27197
3521816	27199
2717846	27201
3878533	92675
3890109	116151
3913945	6725
3877082	140862
3873086	140881
3983537	140886
3913220	140893
3873699	140901
3188254	392392
3933625	89765
3676134	90864
2645315	92369
2623413	118442
3333831	114571
2418700	127247
3907173	128488
2902089	135656
3093526	137970
4000485	140456
2794704	140458
4042392	142678
2518729	142679
2440440	142683
2888800	1627
3743340	433
2489035	1716
2686023	131566
3021696	142685
3920566	1859
3795733	81035
4010646	142689
2388219	9156
2655061	89857
2708066	89857
3226027	27433
3431143	89910
3589972	113189
3031544	55340
3814927	8174
2864796	134526
3377322	170589
2816506	170591
2503929	129684
3978071	170627
3977809	9502
4008748	9502
2372719	64407
3328600	90139
2685731	93492
3901239	140880
3078857	1804
3377149	4221
3484393	122042
3845681	126308
2695453	131034
2827388	133619
2658346	4976
3928650	7337
3614087	7337
3345222	154810
3882387	51297
3907348	90199
3670505	83657
2359993	148327
2883392	153745
3586695	161725
2594535	53938
3906390	11122
3613229	63916
3907830	63916
2878368	10307
2403849	10076
4008915	170626
3841949	54869
2550790	10128
3817072	126326
2835286	133522
2835288	133522
2835290	133522
2835213	133522
3720859	147179
4018454	154796
2727535	170825
2449922	127124
3863504	162989
2550175	170850
3039855	5884
3039876	5884
2813524	5884
2910218	85315
3662612	89970
2842766	90249
3185953	114991
3185857	114991
3598613	115752
2589291	7273
3096799	440
3133693	440
4053886	440
3133685	440
3062576	440
3834651	116115
3218151	116443
3256267	119385
3478068	121256
3678279	124401
3850234	125950
3941848	129080
3016262	136227
3666282	146198
3810538	147372
3810540	147372
3810542	147372
3872542	147686
2987679	155185
3184896	158399
3860410	284406
2408437	163732
2996563	168667
2948522	170954
3817340	170961
3442205	171017
2559849	57835
2662356	10474
3743883	112483
3847754	125981
2913694	135228
2373736	140609
2349043	148867
3160229	169522
3837889	171169
3843797	10782
2611041	6854
2610972	6854
2683763	6091
2776026	113510
2560229	165545
2827772	171019
3619721	171177
3824226	84705
3627422	6095
3627418	6095
3627420	6095
3957666	6525
3942681	6525
3416114	6895
3196842	5991
3446718	6579
3446722	6579
3446724	6579
3446726	6579
3446728	6579
3842456	147945
2902609	80739
3726114	1748
3880231	128817
3480508	53342
2518743	129401
3857202	148213
3857204	148213
3857206	148213
3857208	148213
3857218	148213
2638962	151636
3560527	171546
4020991	139741
3011409	154661
3049700	168507
2907444	171558
2436973	90780
2507173	130013
2974576	134864
3717605	162494
3315584	171389
3857171	171392
3527847	122665
3173748	116224
3868506	126119
2767790	132789
2606643	150678
3404530	160364
3800834	171586
3357397	89944
3556793	90113
2655555	90113
2396872	90231
2802761	90268
2802764	90268
2802739	90268
3716113	90313
3852507	90378
3822501	90379
3622282	90525
3251490	90550
3529408	90668
3189864	90678
3731228	90799
2788800	90826
3377861	91056
2478682	91461
7385560	91664
7385567	91664
7385568	91664
7385570	91664
7385574	91664
7385575	91664
7385565	91664
7385566	91664
7385569	91664
7385571	91664
7385572	91664
7385576	91664
3555272	91875
2883283	91937
2612625	92106
3986359	92129
3667360	92154
3667366	92154
3667362	92154
3697183	92154
3272834	196743
2792069	92345
2724094	92689
3833583	92799
3815936	92840
2548871	92906
2521556	92935
3418513	92979
2711751	93109
3033847	64434
3824316	93343
3064689	93408
2921346	112495
3986386	112495
2915571	112609
2615938	112616
3259937	112817
2412690	51060
3581237	113146
3581239	113146
3581241	113146
3581243	113146
3581245	113146
3581247	113146
3581249	113146
3581251	113146
3581253	113146
3581255	113146
3581257	113146
3581259	113146
3581261	113146
3581263	113146
3581265	113146
3581267	113146
3581269	113146
3581271	113146
3581273	113146
3581275	113146
3581277	113146
3581279	113146
3581281	113146
3581283	113146
3581285	113146
3581287	113146
3581289	113146
3581291	113146
3581293	113146
3581295	113146
3581327	113146
3581329	113146
3581331	113146
3581333	113146
3581335	113146
3581337	113146
3581339	113146
3581341	113146
3581343	113146
3581345	113146
3581347	113146
3581349	113146
3581351	113146
3581353	113146
3581355	113146
3581357	113146
3581359	113146
3581361	113146
3581363	113146
3581365	113146
3581367	113146
3581369	113146
3581371	113146
3581221	113146
3581233	113146
3581235	113146
3365249	113174
3816143	113178
3503921	113201
3503912	113201
3503878	113201
3591838	113201
3221822	113220
3526524	113622
3120682	113655
3432798	113675
3950945	113730
3950932	113730
3031335	113763
3645377	114984
3646156	114990
2960872	115004
3824648	115098
3970775	115106
3518418	115207
3687910	115509
2482316	98
3489538	115761
3472274	115811
2810805	115827
3110317	115908
3377358	116071
4007108	116150
3529113	116173
3231157	116225
3751042	116238
2845342	116349
2595376	130026
2595378	130026
2595380	130026
2595384	130026
2595386	130026
2595388	130026
3993758	6667
3415969	6667
3557968	145553
3620741	146059
2952244	154467
3066609	222255
3158697	50626
3272106	170394
2776897	9524
3317024	90019
3865248	90332
2910779	90523
2924604	135114
2907018	129685
3633699	145957
2898096	154150
3579114	64919
3902489	598
2621451	22907
2500275	10018
3969115	51311
3560673	1073
2642588	83596
3045863	26472
3174643	117531
3072703	136259
2956904	5314
2318338	80835
2901393	135644
3047202	136647
4013118	139599
3615556	56160
2316218	163688
4054558	163688
3341137	192134
2611056	5468
3666779	10725
2899176	3017
2956586	5232
3979762	9843
3338060	26579
3643229	89941
2992963	90693
2823745	91137
3844855	91300
3389878	91801
3188050	92399
4020378	92399
3231121	92715
3523855	93081
2815139	115548
3851016	115950
3851018	115950
3850990	115950
2700332	116441
3356038	120224
3391214	120379
3554496	122618
3624362	123169
3772775	124583
2380785	127018
2451139	127829
2380440	128153
2566645	129531
2539607	129642
2477933	130589
2528308	130617
2582701	130940
2678468	131177
2688955	131450
2663038	132001
2848265	134147
3042012	136895
3297666	143241
3845439	148229
3963135	150379
3143282	157724
2621434	192286
3845175	2593
2362030	6651
2362013	6651
3918696	6651
3289445	29974
2561216	5068
2353281	81839
2353287	81839
2353289	81839
2353237	81839
2353283	81839
3354271	90952
3728147	124540
2486901	10887
3812922	81832
3136229	195814
2776670	5602
3918429	116448
2514745	140469
3474697	121665
2810055	133396
3770361	146722
3119792	225689
3317253	10077
4052015	11093
4051001	11093
3192954	11093
4050866	11093
3713874	5598
2427231	79574
3356328	170689
2800026	170690
3641631	170691
3641633	170691
4003155	170302
3738686	1453
3774823	1453
2890605	5601
2602770	92737
2531648	130560
3873078	140850
3337918	219931
2776088	84142
2437577	55249
2989675	85313
3462567	3747
3250857	140766
3250859	140766
3250806	140766
2522916	65061
3846926	91039
3818446	92359
3713171	125170
2594773	130540
2870828	134429
2979159	135250
3148387	137735
2812539	140890
3265494	142940
3808654	147323
3842130	147744
3243554	150159
3285780	150159
2564374	150159
3658056	150159
3285783	150159
3658020	150159
2564351	150159
3657590	150159
2780060	150159
3951446	150159
3070499	168433
3037344	221955
2877257	10902
3488852	4673
3257543	4673
3354959	4673
2645722	131890
3718791	8148
3860101	84807
2367495	92346
3410614	121512
3629376	123263
3629378	123263
2742009	132612
2650393	151742
2708855	200879
3332325	245802
3620276	30844
3757840	6774
3868783	5650
3127352	203190
3755934	94103
2823820	134430
4019700	158800
3471300	160760
3859668	163175
3753729	246176
3072160	246184
3221543	246184
4008170	8852
3282213	10730
3951425	10730
3819474	51129
3893250	79444
3567873	27133
3428190	246213
3874313	8455
2574646	274
3846403	4145
3185643	5998
3930942	23562
3892565	9885
2622590	2779
3868799	11202
2492938	22934
2454935	90806
2404766	90853
3625646	246175
2774565	246175
3625652	246175
3625654	246175
3603526	23102
3603528	23102
2343231	91624
2546795	92291
3417531	93058
3867032	93233
2918937	93487
3536663	93487
2559386	94097
2438093	112770
3566949	112849
2558924	113419
2426676	113802
3334659	116085
3268222	118663
3260018	118813
3295331	118881
3299463	118932
3299465	118932
3299467	118932
3299469	118932
3453712	121268
3456805	121355
3547696	123016
3636442	123207
3682135	123811
3664843	123920
3676328	124056
3673515	124245
3678343	124404
3709213	124637
3723355	124790
3806366	125336
3871355	125965
3846695	126259
3845810	126306
3859946	126393
2358700	126626
2437029	127579
2388148	128025
2333035	128218
2361472	128229
4049677	128637
3894194	128637
2593796	130132
2545793	130557
2497301	130827
2613293	131096
2670754	131375
2655755	131408
2663785	131474
2693620	131669
2623568	132160
2785282	132320
2794679	132851
2772566	3512
2853275	133690
3025291	136332
3154185	137835
3101629	137872
3134828	137902
3134854	137902
3134861	137902
3134884	137902
3094611	137994
3229628	138151
3562596	139818
3988435	139818
3929270	140290
3929272	140290
3929237	140290
3252534	142891
3387413	143684
3387259	143686
3318842	144132
3318844	144132
3318731	144132
3437500	144423
3403889	144568
3664836	146225
3680004	146279
3696554	146456
3735679	146664
3773703	146705
3745781	7566
3744589	146849
3751164	147015
3840142	147657
3862601	147746
3870361	91662
3838444	147872
3831698	147923
3831917	148268
4043103	148362
4042675	148362
4042670	148362
2369609	126859
2356273	148741
2362950	480
2340930	149233
2361839	149499
3892450	149986
3892452	149986
3892409	149986
3937814	150209
2493746	150483
2989485	150709
2555174	150962
2569908	151011
3136294	151011
3136306	151011
2569964	151011
2514516	151230
2514557	151230
2665472	151651
2672467	151903
2644202	53833
2689112	152185
2759158	152789
2731757	152815
2832081	153527
2806186	153657
3612604	153830
2884216	153830
3612636	153830
3612639	153830
3612641	153830
3612645	153830
3612647	153830
3612649	153830
3613598	153830
3612602	153830
3612632	153830
3079722	155051
2477372	55471
3393720	10205
3914771	54033
2361584	128240
2843609	128240
3896257	128674
3713205	140775
3713195	140775
3494629	8796
3497586	10150
3127610	157310
3114415	157769
3114358	157769
2357187	157769
2357783	157769
3169043	158234
3190002	158248
3199507	158326
3199509	158326
3199511	158326
3990927	158763
4013011	158866
4013014	158866
4013018	158866
4005627	159013
3322824	160287
3449760	160518
3512050	160857
3718555	162394
2449768	163486
2449711	163486
2499234	165055
2748646	166863
2984230	168090
3462094	196441
2424148	199857
3934529	54084
2495279	200403
2489071	200424
2565559	200539
3747657	201163
3774516	201254
3738439	201255
3156848	203062
3095057	203102
3179646	203328
3871662	204801
3374061	219539
3281762	219670
3285614	219749
3354879	219844
3374517	219970
3332964	220004
3342426	220042
3807732	220136
2969201	221264
2953086	221458
2953088	221458
2952959	221458
3065407	222235
2446198	163590
3767531	201134
2473831	92749
3705135	92806
3360800	112464
3722479	113277
2620222	115560
3850929	115948
3853922	125972
2406735	127700
2837810	134510
3221571	138065
3360553	143630
3710018	146845
2519466	147339
3787031	147339
3866117	147906
3870895	148170
4052347	196383
4053828	196383
3667241	197258
2971139	221302
3336220	246330
3741426	162514
3686080	197370
3714729	5606
3063368	221786
3568667	4149
3014957	221785
4011464	64219
3599162	5607
2619436	92999
2619438	92999
2619440	92999
2619442	92999
2619444	92999
2619405	92999
2439944	93183
3701779	93517
2984573	113402
3294361	118491
3567970	122876
2344731	126820
3845990	148252
2974935	154091
4033343	207063
3292561	220202
3337129	57010
3157563	93100
3272761	118471
2329386	127540
3264391	143187
2742215	166378
2742217	166378
2742134	166378
3819845	85509
2495806	51263
2459487	81559
3031181	155066
3575906	90141
3868905	90353
3839842	90353
4018080	91851
3269694	92565
2531908	93010
2329341	7579
3655687	112476
2779527	115265
3300791	118924
3300793	118924
3262490	119392
3525741	122258
3502087	122258
3549551	122509
3531279	6815
3535922	6815
3645359	124220
3678231	124402
3699581	124491
2825826	124995
2825842	124995
3760945	124995
3854954	126364
2459793	126731
2582506	130399
2542420	130497
2707359	131118
3534336	131118
2623611	132158
2726910	132671
2799142	133957
2845274	133957
2885099	134492
2912860	135154
3023825	136263
3687870	146542
3718775	146853
3722656	146894
3721124	147184
3851353	147837
2402940	151194
2695270	151194
2854784	151194
3096425	151194
3622683	151194
3826210	151194
3856986	151194
2596689	151194
2829864	153328
3178480	158046
3260338	159296
3510344	161003
3800165	162655
3914726	162655
3865119	162979
2763278	166647
2716432	166793
3643143	197335
3643213	197335
3643196	197335
3643192	197335
3643211	197335
3643215	197335
3643217	197335
3643221	197335
3821301	199692
3864519	199731
3945643	200316
3988772	203427
3250438	219738
3291435	219790
3286211	221002
3278176	221044
2920377	246269
2952198	221468
2964771	6885
3263944	27250
3944404	8542
3114064	93594
3477917	121260
2894573	2651
3315479	147199
4040775	147199
3907161	149708
3753896	201299
3483046	219409
3654712	246778
3654777	246778
3723071	80174
2496727	9448
2924958	7534
3262888	7534
2574515	7534
3146898	7534
3748126	91647
2469910	23175
2364438	83540
3945515	9582
2603897	200765
2735598	166815
2505304	23648
2413685	23648
2576427	23648
2998496	23648
3527087	23648
3935722	23648
3335124	220359
2790151	201798
3553337	7187
3610982	23336
2438504	79590
2957342	2938
2618085	199223
3829932	252884
2378662	7188
3895535	64096
3406589	4257
3760894	114881
4019486	23157
3290611	7189
3369890	7189
3602634	64843
3867287	126147
3732049	27091
3841184	59285
3929821	9946
3651672	257629
3297536	311
3358425	55367
3868857	43849
3972427	3159
2904000	3159
3697632	7571
3962401	150372
3467949	160728
3015178	7589
3820414	51073
2758978	132884
3254321	223082
2967249	11149
3289235	259230
2969333	26027
3167553	3590
3204149	1271
3218209	5535
3602526	26263
3099566	90362
3454296	91012
3311694	118856
2413332	148979
2620985	259236
3907390	259239
3907373	259240
3365682	259249
2473149	8648
3124537	1508
3747812	10400
3204174	138716
2855542	56477
3963754	27127
3366554	258010
2761321	259282
2761347	259282
2761285	259282
3458177	121214
2540610	9687
4039708	22905
4039706	22905
4039710	22905
4039693	22905
3813297	1528
3481410	55504
2938321	135458
2606658	150677
2550325	165140
2971204	222545
3363979	5682
3756175	125111
2732039	27131
2732044	27131
2732050	27131
3092646	27131
3428418	27131
3899346	27131
2732046	27131
2315786	83756
4041801	83756
3505186	253430
3290368	253430
2399289	80834
4046028	80834
2706791	64393
3944758	11135
3725083	29916
3084375	504180
3123182	504180
3084647	503841
3123023	503841
3607698	90381
3589997	27079
3430389	90488
2436573	7170
2436526	7170
2976235	91408
3926071	91408
2336271	91408
2512196	91408
3829160	91442
2413879	25973
3125001	91694
3089853	91782
2887297	92002
4026560	92002
4037450	92002
2589011	92104
2887128	92181
3985511	56849
3860791	92285
2361154	23208
2366753	92344
2645387	92370
2890890	643836
4047635	643836
3105033	92421
3195363	92714
3656665	93129
3849797	93134
2321011	93190
2730431	4589
2779335	93587
2717220	93624
2805786	6897
3863342	478
3950872	29781
3754736	11056
3553803	115708
3648247	116028
3301914	118788
3261532	83401
3312422	119467
3329099	120071
3386638	120103
3467788	120863
3429723	121053
3413495	121273
3453120	121274
3445768	121506
3368785	121599
3428573	121599
3580357	122416
3550343	122481
3554360	122622
3576704	123036
3642390	123283
3602569	123591
3606660	123624
3606662	123624
3606665	123624
3606667	123624
3606680	123624
3606768	123624
3606682	123624
3701433	123775
3655621	653808
3704928	124044
3701297	124359
3131205	124801
3758817	124801
3716151	124930
3740367	124935
3756386	125113
3748624	125206
3713627	125206
3868987	125875
2506524	26974
3835612	26974
3821377	126068
3821392	126069
3868330	126123
3861064	126231
3862068	126272
2402892	126695
2363372	126823
2353396	126868
2401670	127294
2331974	127396
2323285	127707
2323899	127733
2415295	127795
2460487	128061
2430698	6913
2513758	129446
2532110	129563
2514365	129880
2553678	130162
2553680	130162
2553682	130162
2529421	130367
2594435	130535
2599766	255101
2478269	130733
2469711	130814
2484552	130872
2619446	131377
2700780	131831
2664288	131965
2675720	132141
2739714	132720
2770023	132954
2783099	133022
2807195	133584
2853293	133688
2817291	133746
2834957	134265
3013292	134266
2835006	134266
4010747	134266
2935311	135138
3078478	136051
3114820	137209
3131789	137362
4049520	137362
3101153	27319
3087555	137492
3107798	137682
3107724	137682
3007403	137695
3136015	137695
3143575	138009
3096575	138050
3194567	138311
3180142	138639
3986168	139221
4010602	139285
4010638	139285
4010640	139285
4010642	139285
4010644	139285
3300211	143282
3318173	143503
3345157	143689
2505324	143872
3527178	143872
3527182	143872
2505330	143872
3527163	143872
3527185	143872
3527187	143872
3527193	143872
3935768	143872
2576409	143872
3389745	143884
3427032	144193
3422826	144321
3436236	144348
3459956	144577
3440017	144699
3431580	144715
3541450	145226
3543857	145482
3573994	145508
3573933	145508
3573982	145508
3573984	145508
3573986	145508
3573992	145508
3533811	145581
3641560	145748
3596109	145773
3589051	145942
3621160	146050
3667332	146433
3677612	146434
3656301	146540
3687889	146540
3678542	146556
3734399	146723
3715535	147007
3750975	147011
3721485	317719
3736162	147138
3787076	494470
3849730	147741
3842724	147949
3862434	148014
3859703	148109
3845210	148223
3860824	148266
2347732	148534
2339997	148581
2461891	148789
2452724	148811
2317472	148870
2329266	149076
2360541	149095
2382467	149111
4044039	149175
2333707	149473
2362351	149628
3904797	140699
3932323	150082
3942259	150280
3961325	150350
3947036	150365
2597273	151050
2590017	151126
2510884	151188
2522212	151246
2524016	117583
2602997	151473
3110972	151473
2711957	152002
2612100	152273
2637819	152405
2769182	152579
2777330	152926
2777333	152926
2791593	152940
2717757	152992
2775259	153020
2826064	153443
2844908	153579
2820813	153643
2833924	153769
2893847	154007
2924253	154214
2938895	154386
3068519	154743
2987578	23288
3056320	155368
3090697	157313
3105749	245972
3132927	157848
3196034	157983
3194395	158055
3228279	158067
3211938	158158
3199662	158219
3971518	158506
3994158	158521
3969713	158747
4034688	159163
3294576	159195
3424442	160335
3464589	160419
3431701	160762
3578089	161176
3571403	161742
3589141	161742
3588062	161779
3619887	161829
3619060	161835
3766013	162333
3744620	162387
3871557	163033
3831514	163081
3831774	163087
3860999	163115
2337327	163747
2458649	163859
2389718	163882
2382043	164127
3896594	164312
3938215	164592
3947258	164684
2531983	165100
2645207	287015
2712902	165918
2712906	165918
2750476	166655
2857733	166968
2857042	166979
2824354	167227
2862019	167465
3005069	168374
3146723	169166
3973396	170062
3969396	170082
3251566	170392
3324713	196074
3416895	196410
3440192	196513
3412699	196528
3272566	85442
3699080	197259
3656178	197407
2613880	7325
3822100	199699
3861352	199720
3860261	199745
2369339	55103
2340819	200132
3243258	200150
2463567	200150
3243310	200150
3902051	140838
2492898	200523
2659393	200931
3813198	201456
3843452	201516
2678116	201627
2726384	201780
2790062	201799
2796066	201965
3047152	201965
3047154	201965
3017730	201965
2877939	202052
2810764	202309
2959039	202559
4019967	29071
4013503	203430
3991992	203523
2418570	204962
2505793	205147
2659666	205564
2659631	205564
3000984	154664
3061456	219285
3506093	219287
3482977	51082
3292785	8034
3292787	8034
3292735	8034
3292783	8034
3249978	219736
3293469	219793
3354764	3703
3352813	219899
3190452	219988
3862329	219988
3374746	219988
3862314	219988
3375192	220001
3488338	220082
3792874	220164
3792876	220164
3792776	220164
3385027	220388
3504791	221154
3662545	221184
2922521	221294
3991637	221294
2972063	221322
2911226	221336
2905256	221477
3042919	3206
3043165	11112
3063807	221914
3035795	221927
2987843	221935
2989764	30010
3066613	222255
3018011	222256
3278305	222389
2904485	222663
3059667	223117
3015276	245812
2854241	253260
3100909	253943
3335600	254122
3971845	254158
3335751	254187
2426734	254268
3101681	254778
3138733	254778
3845081	255057
3430086	255394
3040465	256130
2796911	256309
2785035	256471
3422804	256710
2536800	728294
4046499	728294
3818091	257062
2688605	257144
4003954	257397
3467351	56899
2582398	257415
2582400	257415
3816680	148254
3846060	148254
2995254	222166
3836705	64344
3229716	90120
3229726	90120
2537290	129787
2956858	9589
3456161	121340
2527606	10109
3913737	128414
3332403	931
3960605	3761
3975935	9104
2532894	8527
3155637	169044
2640449	166012
2421000	255631
3677218	260429
3016791	222229
3161398	115426
3040375	222894
2352609	260425
3688324	260434
2366132	261726
3427352	121441
3748909	146802
3272795	196743
3749795	256302
3439432	10795
2517549	129831
3447348	6660
3343202	8726
2768273	152518
2342738	256435
2730303	260436
3011861	261729
2691112	165829
3722700	162417
3709647	146852
3148703	157753
3707481	124961
2896848	221662
2475042	151056
2475116	151056
3404626	120939
3451375	144165
3645816	7627
3690597	9683
3005684	154881
3245483	118738
2922732	221301
2529365	151278
2897111	221656
3186207	203197
3553998	122402
3159483	23189
2389977	3312
3407229	121536
3651152	124152
3734320	124602
3734322	124602
3734325	124602
3734329	124602
3734292	124602
3710050	124739
4054427	127534
2397999	128272
2500667	129804
2867284	134187
2815238	134288
3842278	147807
3825860	148113
2873168	153241
3140478	157869
3726298	162461
3708099	162517
3862077	163126
2868265	167410
2976727	167838
3031517	168537
3208494	169693
2908286	221416
2908261	221416
3492958	253832
4013716	254065
4013718	254065
4013722	254065
4013724	254065
4013726	254065
4013728	254065
4013730	254065
3335465	6494
2971692	254394
3235293	254427
3860596	92283
2420642	255231
3620683	255252
3659858	255919
3843346	256051
3375894	256364
3336117	256472
4002378	257240
3602390	257364
2674713	9807
2674715	9807
2674673	9807
2409820	266675
3881251	245936
3873057	245938
3838522	126133
2694305	165721
2626258	200845
3085065	90459
4016396	90843
3953524	91179
3766284	92335
3268548	118672
3691193	124460
2350741	127002
2796224	133121
3029016	135932
4001336	139105
3433591	26259
3675308	146330
2866045	153396
3601322	161514
3743294	162515
3911485	164284
2808308	167359
3004462	168417
2761939	202018
2761941	202018
3220196	79987
3220298	79987
3220304	79987
3220306	79987
3220308	79987
3220310	79987
3220314	79987
3220316	79987
3220318	79987
3220320	79987
3220322	79987
3220330	79987
3220332	79987
3220334	79987
3220336	79987
3220338	79987
3220340	79987
3220342	79987
3220344	79987
3220274	79987
3220280	79987
3220282	79987
3220284	79987
3220286	79987
3220288	79987
3220290	79987
3220292	79987
3220294	79987
3220296	79987
3296981	219654
3242555	219770
3285117	219770
2921456	91749
2905296	221476
3507003	222484
2889486	85007
3624273	256586
2759393	257236
3459120	121227
2781914	5308
3268895	2849
3268865	2849
4052947	115653
3725572	124872
3842504	126206
4016806	80712
3374083	219541
3497340	266722
2610094	84818
4007216	8409
2853768	9631
3699335	197257
2952323	266727
3757050	3860
3685131	91949
2379168	149647
2454785	149647
2841523	153222
2841526	153222
2841491	153222
3837707	163071
3944662	164656
3959953	164656
2817464	202333
2970607	222537
3617412	254531
3340116	374407
3381806	374407
3592755	80031
3042777	3200
3450655	144402
2609824	151835
3874533	80025
3548926	123041
3548849	123041
2603182	7170
3834244	7170
3069268	7170
2436524	7170
3660729	7170
3660773	7170
3365014	10083
3467315	121457
3668898	162239
2521997	205327
2658785	131583
3094980	203100
3216319	195828
3216444	195827
3621403	161497
3621582	161497
3621576	161497
3621578	161497
3621580	161497
3621516	161497
3621351	161497
2745067	255520
2336650	127435
3107242	91147
2924937	143888
3671440	143888
3390180	143888
2810395	133383
3200564	158297
2656971	132112
3192912	169436
4050826	169436
2922715	254228
2499997	150465
2500803	150465
2570073	150465
2356142	128077
3281358	256815
2716810	2121
3368518	5279
2444117	5279
3368513	5279
2777447	266812
2376988	29949
3397774	3758
3309124	143384
2318398	148479
2963313	57231
3707258	50488
3156307	5747
2442911	23432
2641794	132243
3992467	139378
2567647	200407
3662774	221188
2909483	222611
2955932	266977
2406783	1441
3098378	8601
3590014	57082
3226041	10044
3396003	54414
3861372	115727
2357409	58508
2564318	58508
3924922	58508
4038514	58508
3080033	58508
3721886	6945
2898971	255626
2687255	868
3431483	488
2476671	25780
3817222	27231
3439132	22953
3762040	255061
2369110	9462
3776504	7050
3865932	7050
2361279	4000
2752478	116966
3815834	26528
3837825	3770
3378281	65003
2898499	7915
3733238	3773
3645141	163702
2401774	163702
3250990	219699
2946050	221613
3331601	280636
3331603	280636
3459371	2074
3415668	23371
3662851	222487
3128954	23087
4027749	116442
3795010	27164
2447107	127670
3443857	160365
3887004	164237
3907400	280664
2640916	80325
3103293	157506
2479433	130271
2514604	130507
2514650	130507
2514654	130507
2514656	130507
2514658	130507
2444560	149041
2444565	149041
2562965	926
3913821	3785
3294854	818
2745288	3600
3534886	122773
3583412	441669
3583414	441669
3583416	441669
3919101	9992
2334847	127343
3645452	79412
3422649	57794
3855660	57794
2909912	83741
3143110	254958
3143125	254958
3143162	254958
3143201	254958
4040984	254958
3143081	254958
3143084	254958
3143104	254958
3143138	254958
3143140	254958
3143142	254958
3143158	254958
3143164	254958
3143185	254958
3143203	254958
3143205	254958
3143210	254958
4049982	254958
3801093	64693
2746164	166785
3817167	116541
3204903	26206
3618333	4212
3702429	93107
2843057	64324
2843060	64324
2454140	3756
3129361	157574
3705748	286753
3500055	267012
3511031	1997
3339261	10068
3962839	80274
2551690	5281
2598145	26154
2524817	130749
4024685	139065
3722286	146923
2359483	163778
3238702	219681
2458742	286826
3455452	286887
2371255	9887
3244008	53828
3666033	4775
3091301	2185
3284161	10438
3907786	51006
2656837	6480
3251648	317662
3610357	317662
3455914	196374
3422386	121278
3934111	150094
4008855	280658
3543539	89932
2763907	91050
2763910	91050
2763912	91050
3797295	91133
2889542	91522
3962781	27349
2730673	92597
3602497	92912
3143480	92912
4023274	93380
3251353	119504
3722521	123879
3770505	124590
3829215	126248
3816699	126295
3822961	126402
3823210	126410
2333777	128209
2440282	128553
3889610	128553
3889622	128553
3889419	128553
3889624	128553
2869124	133482
2854824	133558
2815220	134285
2837499	134353
3995035	139135
3971715	139411
3971717	139411
3282601	143098
3610372	145946
3620799	146057
3688270	146547
3801492	147463
3863263	147719
2385967	148641
2369713	148753
3941643	150275
2523354	150864
2584904	151258
2857301	153129
2980516	154043
2934191	154197
3005266	154807
3101851	157777
3100497	157807
3220740	158401
3972361	158809
3972357	158809
3318595	160298
3528944	161253
3788874	162681
3840625	162963
3856575	163227
3856577	163227
2369680	163589
2558844	165530
2767932	2565
3056656	84163
3105979	168975
3272148	170393
3432754	196463
3824427	199786
2622006	200942
3771114	201292
3771091	201292
3771110	201292
3771112	201292
3771116	201292
3771118	201292
3844094	201514
3108648	203111
3217401	203286
3217403	203286
3217405	203286
3217395	203286
3217361	203286
2646327	205428
2797771	205860
3248470	219621
3293215	219743
3343059	220047
3811000	220441
2905327	221472
2922881	222546
2953408	222643
2905069	222658
3015579	222950
3958050	253143
3958045	253143
3958005	253143
2346625	253152
3026891	254048
2636695	254887
3314720	54777
3314162	282974
3282463	283078
3381925	283209
3316311	283229
3376677	283248
